"xcoord","ycoord","id","boro","tree.next7","tree.sandy"
988000,164000,1072,"BK",1,NA
988000,165000,1068,"BK",1,NA
988000,166000,1056,"BK",1,NA
988000,167000,1052,"BK",1,1
988000,168000,1047,"BK",1,1
988000,169000,1042,"BK",1,1
988000,170000,1039,"BK",1,1
988000,171000,1021,"BK",1,1
988000,172000,1009,"BK",1,NA
988000,173000,1007,"BK",1,NA
988000,174000,1008,"BK",1,NA
988000,175000,1013,"BK",NA,NA
988000,179000,185,"BK",1,NA
988000,180000,178,"BK",1,1
988000,181000,179,"BK",1,NA
988000,182000,215,"BK",1,1
988000,183000,212,"BK",1,1
988000,184000,208,"BK",0,NA
988000,185000,78,"BK",0,NA
988000,186000,76,"BK",1,NA
988000,187000,72,"BK",1,NA
988000,188000,66,"BK",1,1
988000,189000,29,"BK",1,1
988000,190000,17,"BK",1,NA
988000,191000,24,"BK",1,0
988000,192000,22,"BK",0,NA
988000,193000,15,"BK",1,NA
988000,194000,12,"BK",0,NA
988000,195000,6,"BK",1,NA
988000,196000,1,"BK",NA,NA
988000,198000,2929,"MN",1,1
988000,199000,2935,"MN",0,NA
988000,2e+05,2942,"MN",1,NA
988000,201000,2948,"MN",1,1
988000,202000,2950,"MN",0,NA
988000,203000,2961,"MN",0,0
988000,204000,2968,"MN",0,NA
988000,205000,2971,"MN",0,0
988000,206000,2972,"MN",1,1
988000,207000,3071,"MN",0,NA
988000,208000,3065,"MN",0,0
988000,209000,3066,"MN",1,0
988000,210000,3058,"MN",1,NA
988000,211000,3059,"MN",0,NA
988000,212000,3060,"MN",0,NA
988000,213000,3054,"MN",0,NA
988000,214000,3055,"MN",NA,0
988000,215000,3097,"MN",1,NA
988000,216000,3099,"MN",1,NA
988000,217000,3107,"MN",1,0
988000,218000,3113,"MN",0,NA
988000,219000,3115,"MN",1,NA
988000,220000,3119,"MN",0,0
988000,221000,3143,"MN",0,NA
988000,222000,3148,"MN",0,NA
988000,223000,3149,"MN",0,0
988000,224000,3156,"MN",0,1
989000,148000,1414,"BK",NA,NA
989000,149000,1402,"BK",1,NA
989000,150000,1394,"BK",0,0
989000,151000,1393,"BK",1,NA
989000,152000,1372,"BK",0,NA
989000,153000,1369,"BK",1,NA
989000,154000,1365,"BK",1,0
989000,155000,1364,"BK",1,1
989000,156000,1420,"BK",1,NA
989000,157000,1415,"BK",1,1
989000,158000,1312,"BK",1,1
989000,159000,1305,"BK",1,1
989000,160000,1299,"BK",1,0
989000,161000,1293,"BK",1,NA
989000,162000,1082,"BK",1,NA
989000,163000,1076,"BK",1,NA
989000,164000,1069,"BK",1,1
989000,165000,1064,"BK",1,1
989000,166000,1057,"BK",1,1
989000,167000,1048,"BK",1,0
989000,168000,1043,"BK",1,1
989000,169000,1040,"BK",1,1
989000,170000,1028,"BK",1,0
989000,171000,1020,"BK",1,NA
989000,172000,1010,"BK",1,1
989000,173000,1011,"BK",1,NA
989000,174000,1012,"BK",1,1
989000,175000,1014,"BK",1,1
989000,177000,188,"BK",NA,NA
989000,178000,186,"BK",1,NA
989000,179000,181,"BK",1,NA
989000,180000,180,"BK",1,1
989000,181000,218,"BK",1,1
989000,182000,213,"BK",1,NA
989000,183000,209,"BK",1,NA
989000,184000,205,"BK",0,0
989000,185000,79,"BK",0,NA
989000,186000,74,"BK",1,NA
989000,187000,70,"BK",0,NA
989000,188000,33,"BK",0,NA
989000,189000,28,"BK",1,1
989000,190000,18,"BK",1,0
989000,191000,25,"BK",0,NA
989000,192000,20,"BK",1,1
989000,193000,16,"BK",1,0
989000,194000,13,"BK",1,NA
989000,195000,7,"BK",0,NA
989000,196000,2,"BK",NA,NA
989000,198000,2930,"MN",0,NA
989000,199000,2936,"MN",0,NA
989000,2e+05,2940,"MN",1,0
989000,201000,2947,"MN",0,NA
989000,202000,2949,"MN",1,NA
989000,203000,2958,"MN",0,0
989000,204000,2962,"MN",0,NA
989000,205000,2963,"MN",1,0
989000,206000,2969,"MN",1,NA
989000,207000,3078,"MN",0,0
989000,208000,3072,"MN",1,NA
989000,209000,3073,"MN",0,NA
989000,210000,3067,"MN",1,0
989000,211000,3068,"MN",1,NA
989000,212000,3061,"MN",0,NA
989000,213000,3062,"MN",1,NA
989000,214000,3063,"MN",0,NA
989000,215000,3098,"MN",0,NA
989000,216000,3100,"MN",1,0
989000,217000,3101,"MN",0,NA
989000,218000,3108,"MN",0,NA
989000,219000,3109,"MN",1,0
989000,220000,3134,"MN",1,1
989000,221000,3136,"MN",1,NA
989000,222000,3144,"MN",1,0
989000,223000,3145,"MN",1,0
989000,224000,3150,"MN",1,1
989000,225000,3151,"MN",0,0
989000,226000,3175,"MN",1,NA
990000,148000,1760,"BK",0,NA
990000,149000,1464,"BK",NA,NA
990000,150000,1459,"BK",1,NA
990000,151000,1458,"BK",NA,NA
990000,152000,1447,"BK",NA,NA
990000,153000,1444,"BK",NA,NA
990000,154000,1445,"BK",0,NA
990000,155000,1433,"BK",NA,NA
990000,156000,1427,"BK",1,NA
990000,157000,1416,"BK",1,1
990000,158000,1313,"BK",1,1
990000,159000,1306,"BK",1,NA
990000,160000,1300,"BK",1,NA
990000,161000,1294,"BK",1,1
990000,162000,1285,"BK",1,1
990000,163000,1073,"BK",0,NA
990000,164000,1066,"BK",1,1
990000,165000,1058,"BK",1,NA
990000,166000,1050,"BK",1,NA
990000,167000,1044,"BK",1,1
990000,168000,1041,"BK",1,1
990000,169000,1034,"BK",1,NA
990000,170000,1029,"BK",0,0
990000,171000,1025,"BK",0,0
990000,172000,1022,"BK",1,1
990000,173000,1016,"BK",0,NA
990000,174000,1015,"BK",0,NA
990000,175000,1003,"BK",1,NA
990000,176000,1000,"BK",1,0
990000,177000,997,"BK",1,1
990000,178000,183,"BK",1,1
990000,179000,182,"BK",1,NA
990000,180000,226,"BK",1,0
990000,181000,224,"BK",1,NA
990000,182000,223,"BK",1,1
990000,183000,202,"BK",1,1
990000,184000,204,"BK",1,1
990000,185000,200,"BK",1,NA
990000,186000,199,"BK",1,1
990000,187000,69,"BK",1,1
990000,188000,30,"BK",0,NA
990000,189000,27,"BK",1,0
990000,190000,26,"BK",1,NA
990000,191000,456,"BK",NA,1
990000,192000,452,"BK",1,NA
990000,193000,449,"BK",1,NA
990000,194000,447,"BK",0,NA
990000,195000,8,"BK",NA,NA
990000,196000,3,"BK",0,NA
990000,198000,2931,"MN",NA,NA
990000,199000,2937,"MN",0,NA
990000,2e+05,2944,"MN",0,NA
990000,201000,2945,"MN",0,NA
990000,202000,2954,"MN",1,0
990000,203000,2955,"MN",1,1
990000,204000,2956,"MN",1,0
990000,205000,2959,"MN",1,0
990000,206000,3091,"MN",0,NA
990000,207000,3084,"MN",0,1
990000,208000,3079,"MN",1,NA
990000,209000,3080,"MN",0,0
990000,210000,3074,"MN",1,1
990000,211000,3075,"MN",1,0
990000,212000,3069,"MN",0,0
990000,213000,3070,"MN",0,0
990000,214000,3178,"MN",NA,0
990000,215000,3179,"MN",1,0
990000,216000,3102,"MN",0,NA
990000,217000,3103,"MN",1,1
990000,218000,3104,"MN",1,0
990000,219000,3110,"MN",0,0
990000,220000,3135,"MN",0,0
990000,221000,3137,"MN",1,NA
990000,222000,3138,"MN",1,NA
990000,223000,3140,"MN",1,NA
990000,224000,3146,"MN",0,0
990000,225000,3152,"MN",1,0
990000,226000,3170,"MN",0,NA
990000,227000,3171,"MN",1,1
990000,228000,3176,"MN",1,NA
991000,149000,1465,"BK",1,NA
991000,150000,1466,"BK",1,NA
991000,151000,1457,"BK",1,0
991000,152000,1453,"BK",NA,NA
991000,153000,1446,"BK",NA,NA
991000,154000,1438,"BK",0,NA
991000,155000,1434,"BK",1,NA
991000,156000,1428,"BK",1,0
991000,157000,1421,"BK",1,0
991000,158000,1314,"BK",1,1
991000,159000,1307,"BK",1,1
991000,160000,1301,"BK",1,NA
991000,161000,1286,"BK",1,1
991000,162000,1284,"BK",1,0
991000,163000,1283,"BK",1,NA
991000,164000,1059,"BK",1,1
991000,165000,1053,"BK",0,NA
991000,166000,1049,"BK",1,1
991000,167000,1045,"BK",1,NA
991000,168000,1037,"BK",1,NA
991000,169000,1035,"BK",0,NA
991000,170000,1032,"BK",0,NA
991000,171000,1030,"BK",1,1
991000,172000,1026,"BK",1,NA
991000,173000,1023,"BK",1,1
991000,174000,1018,"BK",1,0
991000,175000,1017,"BK",1,1
991000,176000,1001,"BK",1,1
991000,177000,998,"BK",1,NA
991000,178000,996,"BK",1,1
991000,179000,228,"BK",1,NA
991000,180000,227,"BK",0,NA
991000,181000,225,"BK",NA,0
991000,182000,222,"BK",0,NA
991000,183000,201,"BK",1,1
991000,184000,203,"BK",1,1
991000,185000,150,"BK",1,1
991000,186000,197,"BK",0,0
991000,187000,196,"BK",1,1
991000,188000,195,"BK",1,1
991000,189000,445,"BK",1,0
991000,190000,458,"BK",1,0
991000,191000,457,"BK",1,NA
991000,192000,453,"BK",NA,NA
991000,193000,450,"BK",1,1
991000,194000,451,"BK",0,NA
991000,201000,2946,"MN",0,NA
991000,202000,2951,"MN",1,NA
991000,203000,2952,"MN",0,0
991000,204000,2957,"MN",0,0
991000,205000,2960,"MN",0,NA
991000,207000,3092,"MN",0,NA
991000,208000,3088,"MN",1,NA
991000,209000,3085,"MN",1,NA
991000,210000,3081,"MN",0,1
991000,211000,3082,"MN",1,0
991000,212000,3076,"MN",0,0
991000,213000,3077,"MN",1,0
991000,214000,3182,"MN",1,NA
991000,215000,3183,"MN",1,NA
991000,216000,3180,"MN",0,NA
991000,217000,3181,"MN",0,0
991000,218000,3105,"MN",0,NA
991000,222000,3139,"MN",1,NA
991000,223000,3141,"MN",1,NA
991000,224000,3142,"MN",1,0
991000,225000,3157,"MN",0,1
991000,226000,3167,"MN",1,0
991000,227000,3172,"MN",1,0
991000,228000,3173,"MN",1,NA
991000,229000,3177,"MN",1,NA
992000,148000,1761,"BK",NA,NA
992000,149000,1469,"BK",1,NA
992000,150000,1467,"BK",0,NA
992000,151000,1460,"BK",1,0
992000,152000,1452,"BK",NA,NA
992000,153000,1448,"BK",NA,0
992000,154000,1439,"BK",NA,0
992000,155000,1435,"BK",1,NA
992000,156000,1429,"BK",1,0
992000,157000,1422,"BK",1,1
992000,158000,1417,"BK",1,1
992000,159000,1308,"BK",1,NA
992000,160000,1302,"BK",1,1
992000,161000,1295,"BK",1,NA
992000,162000,1290,"BK",0,NA
992000,163000,1287,"BK",1,NA
992000,164000,1280,"BK",1,1
992000,165000,1060,"BK",1,1
992000,166000,1061,"BK",1,NA
992000,167000,1062,"BK",1,1
992000,168000,1272,"BK",1,1
992000,169000,1036,"BK",1,1
992000,170000,1033,"BK",1,1
992000,171000,1031,"BK",0,NA
992000,172000,1027,"BK",1,NA
992000,173000,1024,"BK",1,1
992000,174000,1019,"BK",1,1
992000,175000,955,"BK",1,0
992000,176000,956,"BK",1,1
992000,177000,1002,"BK",NA,1
992000,178000,999,"BK",1,1
992000,180000,229,"BK",NA,NA
992000,183000,221,"BK",NA,1
992000,184000,220,"BK",1,1
992000,185000,219,"BK",0,1
992000,186000,198,"BK",1,NA
992000,187000,238,"BK",1,NA
992000,188000,230,"BK",1,1
992000,189000,437,"BK",1,1
992000,190000,444,"BK",1,1
992000,191000,455,"BK",1,1
992000,192000,454,"BK",1,1
992000,193000,421,"BK",0,NA
992000,198000,462,"BK",NA,NA
992000,201000,2943,"MN",NA,NA
992000,204000,2953,"MN",NA,NA
992000,205000,3093,"MN",0,NA
992000,206000,3094,"MN",NA,NA
992000,207000,3095,"MN",NA,NA
992000,208000,3096,"MN",NA,NA
992000,209000,3089,"MN",NA,0
992000,210000,3086,"MN",0,NA
992000,211000,3087,"MN",0,NA
992000,212000,3083,"MN",1,0
992000,213000,3186,"MN",1,1
992000,214000,3187,"MN",1,NA
992000,215000,3188,"MN",0,NA
992000,216000,3184,"MN",0,0
992000,217000,3185,"MN",0,NA
992000,218000,3211,"MN",1,NA
992000,219000,3213,"MN",0,NA
992000,224000,3159,"MN",1,NA
992000,225000,3158,"MN",0,1
992000,226000,3161,"MN",1,NA
992000,227000,3168,"MN",1,NA
992000,228000,3169,"MN",1,NA
992000,229000,3174,"MN",1,0
992000,230000,3355,"MN",1,1
992000,231000,3359,"MN",1,NA
993000,149000,1470,"BK",1,0
993000,150000,1468,"BK",1,0
993000,151000,1461,"BK",1,0
993000,152000,1454,"BK",1,1
993000,153000,1449,"BK",1,NA
993000,154000,1441,"BK",1,0
993000,155000,1436,"BK",0,NA
993000,156000,1430,"BK",1,1
993000,157000,1424,"BK",1,NA
993000,158000,1423,"BK",1,1
993000,159000,1315,"BK",1,1
993000,160000,1303,"BK",1,1
993000,161000,1296,"BK",1,1
993000,162000,1291,"BK",1,1
993000,163000,1288,"BK",1,1
993000,164000,1281,"BK",1,1
993000,165000,1063,"BK",1,1
993000,166000,1277,"BK",1,1
993000,167000,1275,"BK",1,1
993000,168000,1273,"BK",1,1
993000,169000,1038,"BK",1,1
993000,170000,985,"BK",1,NA
993000,171000,964,"BK",1,NA
993000,172000,974,"BK",1,1
993000,173000,973,"BK",1,1
993000,174000,968,"BK",1,NA
993000,175000,957,"BK",1,1
993000,176000,950,"BK",1,0
993000,184000,251,"BK",NA,1
993000,185000,246,"BK",1,0
993000,186000,242,"BK",1,0
993000,187000,232,"BK",0,NA
993000,188000,231,"BK",1,NA
993000,189000,436,"BK",1,1
993000,190000,432,"BK",1,NA
993000,191000,428,"BK",NA,1
993000,192000,425,"BK",1,1
993000,193000,420,"BK",1,NA
993000,196000,467,"BK",1,NA
993000,197000,446,"BK",1,NA
993000,198000,459,"BK",NA,NA
993000,199000,507,"BK",1,NA
993000,2e+05,501,"BK",NA,NA
993000,212000,3090,"MN",1,NA
993000,213000,3195,"MN",0,NA
993000,214000,3192,"MN",1,0
993000,215000,3189,"MN",1,1
993000,216000,3190,"MN",0,0
993000,217000,3191,"MN",0,0
993000,218000,3212,"MN",1,NA
993000,219000,3214,"MN",0,0
993000,220000,3215,"MN",0,NA
993000,221000,3219,"MN",0,NA
993000,225000,3160,"MN",1,NA
993000,226000,3162,"MN",1,0
993000,227000,3163,"MN",1,NA
993000,228000,3165,"MN",1,0
993000,229000,3350,"MN",0,NA
993000,230000,3351,"MN",1,1
993000,231000,3356,"MN",1,1
993000,232000,3357,"MN",1,1
993000,233000,3360,"MN",0,NA
994000,149000,1758,"BK",0,NA
994000,150000,1756,"BK",1,NA
994000,151000,1462,"BK",1,1
994000,152000,1456,"BK",1,NA
994000,153000,1450,"BK",1,1
994000,154000,1442,"BK",1,1
994000,155000,1437,"BK",1,1
994000,156000,1431,"BK",1,1
994000,157000,1425,"BK",1,1
994000,158000,1418,"BK",1,1
994000,159000,1316,"BK",1,1
994000,160000,1309,"BK",1,1
994000,161000,1297,"BK",1,1
994000,162000,1292,"BK",1,1
994000,163000,1289,"BK",0,NA
994000,164000,1282,"BK",1,1
994000,165000,1279,"BK",1,1
994000,166000,1278,"BK",1,1
994000,167000,1276,"BK",1,1
994000,168000,1274,"BK",1,0
994000,169000,1271,"BK",1,1
994000,170000,984,"BK",1,NA
994000,171000,980,"BK",1,1
994000,172000,977,"BK",1,1
994000,173000,975,"BK",1,1
994000,174000,969,"BK",1,1
994000,175000,959,"BK",1,0
994000,176000,958,"BK",1,0
994000,177000,951,"BK",1,NA
994000,178000,952,"BK",NA,NA
994000,183000,250,"BK",NA,NA
994000,184000,248,"BK",0,1
994000,185000,244,"BK",0,0
994000,186000,241,"BK",1,1
994000,187000,233,"BK",1,NA
994000,188000,441,"BK",1,0
994000,189000,438,"BK",1,1
994000,190000,433,"BK",1,1
994000,191000,429,"BK",1,NA
994000,192000,426,"BK",1,NA
994000,193000,422,"BK",1,NA
994000,194000,448,"BK",1,NA
994000,195000,469,"BK",NA,NA
994000,196000,468,"BK",0,NA
994000,197000,465,"BK",1,1
994000,198000,460,"BK",1,0
994000,199000,505,"BK",1,1
994000,2e+05,498,"BK",1,0
994000,201000,496,"BK",0,NA
994000,202000,494,"BK",0,NA
994000,211000,3208,"MN",NA,NA
994000,213000,3199,"MN",1,NA
994000,214000,3196,"MN",1,0
994000,215000,3197,"MN",1,1
994000,216000,3193,"MN",1,0
994000,217000,3194,"MN",1,0
994000,218000,3223,"MN",1,0
994000,219000,3216,"MN",0,1
994000,220000,3217,"MN",1,1
994000,221000,3218,"MN",1,1
994000,222000,3221,"MN",0,NA
994000,223000,3244,"MN",NA,NA
994000,224000,3133,"MN",NA,NA
994000,227000,3164,"MN",1,NA
994000,228000,3166,"MN",1,1
994000,229000,3342,"MN",0,1
994000,230000,3345,"MN",1,0
994000,231000,3352,"MN",0,0
994000,232000,3353,"MN",0,0
994000,233000,3358,"MN",1,1
994000,234000,3361,"MN",1,NA
994000,235000,3388,"MN",1,0
994000,236000,3362,"MN",NA,NA
995000,149000,1759,"BK",1,NA
995000,150000,1757,"BK",1,0
995000,151000,1463,"BK",1,1
995000,152000,1455,"BK",1,0
995000,153000,1451,"BK",1,1
995000,154000,1443,"BK",0,0
995000,155000,1440,"BK",1,0
995000,156000,1432,"BK",1,1
995000,157000,1426,"BK",0,1
995000,158000,1419,"BK",1,NA
995000,159000,1317,"BK",1,1
995000,160000,1310,"BK",1,1
995000,161000,1304,"BK",0,NA
995000,162000,1298,"BK",1,0
995000,163000,1332,"BK",1,1
995000,164000,1328,"BK",1,1
995000,165000,1326,"BK",1,1
995000,166000,1324,"BK",1,0
995000,167000,1322,"BK",1,1
995000,168000,1320,"BK",1,NA
995000,169000,1318,"BK",1,1
995000,170000,992,"BK",1,1
995000,171000,986,"BK",1,1
995000,172000,978,"BK",1,1
995000,173000,976,"BK",1,0
995000,174000,970,"BK",1,NA
995000,175000,965,"BK",0,0
995000,176000,960,"BK",1,1
995000,177000,953,"BK",1,NA
995000,178000,945,"BK",1,0
995000,179000,944,"BK",1,1
995000,180000,256,"BK",1,NA
995000,181000,252,"BK",1,0
995000,182000,255,"BK",0,0
995000,183000,254,"BK",0,0
995000,184000,249,"BK",1,NA
995000,185000,245,"BK",1,NA
995000,186000,240,"BK",1,NA
995000,187000,234,"BK",1,NA
995000,188000,442,"BK",1,0
995000,189000,439,"BK",1,NA
995000,190000,434,"BK",1,NA
995000,191000,430,"BK",0,0
995000,192000,427,"BK",1,NA
995000,193000,423,"BK",NA,NA
995000,194000,424,"BK",1,0
995000,195000,471,"BK",0,0
995000,196000,470,"BK",1,1
995000,197000,463,"BK",1,1
995000,198000,461,"BK",1,NA
995000,199000,502,"BK",1,NA
995000,2e+05,497,"BK",1,1
995000,201000,492,"BK",0,NA
995000,202000,488,"BK",0,NA
995000,203000,482,"BK",NA,NA
995000,204000,528,"BK",NA,NA
995000,205000,524,"BK",NA,NA
995000,206000,518,"BK",NA,NA
995000,207000,508,"BK",NA,NA
995000,208000,509,"BK",NA,NA
995000,209000,3503,"QN",1,NA
995000,210000,3502,"QN",NA,NA
995000,214000,3200,"MN",NA,NA
995000,215000,3201,"MN",0,1
995000,216000,3198,"MN",1,1
995000,217000,3228,"MN",1,0
995000,218000,3229,"MN",1,0
995000,219000,3224,"MN",0,1
995000,220000,3225,"MN",1,1
995000,221000,3220,"MN",0,NA
995000,222000,3222,"MN",1,1
995000,223000,3245,"MN",0,0
995000,224000,3247,"MN",0,NA
995000,229000,3343,"MN",1,NA
995000,230000,3344,"MN",0,NA
995000,231000,3346,"MN",1,NA
995000,232000,3348,"MN",0,NA
995000,233000,3354,"MN",1,NA
995000,234000,3381,"MN",NA,NA
995000,235000,3384,"MN",0,NA
995000,236000,3389,"MN",1,1
995000,237000,3390,"MN",1,NA
995000,238000,3391,"MN",NA,NA
995000,239000,3394,"MN",NA,NA
996000,149000,1767,"BK",0,NA
996000,150000,1763,"BK",1,1
996000,151000,1762,"BK",1,NA
996000,152000,1784,"BK",0,NA
996000,153000,1509,"BK",1,1
996000,154000,1502,"BK",1,0
996000,155000,1496,"BK",1,0
996000,156000,1488,"BK",1,NA
996000,157000,1477,"BK",1,1
996000,158000,1471,"BK",1,1
996000,159000,1352,"BK",1,1
996000,160000,1346,"BK",1,1
996000,161000,1341,"BK",1,1
996000,162000,1335,"BK",1,1
996000,163000,1333,"BK",1,NA
996000,164000,1330,"BK",1,1
996000,165000,1327,"BK",1,NA
996000,166000,1325,"BK",1,1
996000,167000,1323,"BK",1,1
996000,168000,1321,"BK",1,1
996000,169000,1319,"BK",1,NA
996000,170000,993,"BK",1,1
996000,171000,989,"BK",1,1
996000,172000,981,"BK",1,0
996000,173000,979,"BK",1,NA
996000,174000,971,"BK",0,NA
996000,175000,966,"BK",0,0
996000,176000,961,"BK",1,NA
996000,177000,954,"BK",0,NA
996000,178000,948,"BK",0,1
996000,179000,946,"BK",1,1
996000,180000,290,"BK",1,1
996000,181000,284,"BK",1,0
996000,182000,278,"BK",1,NA
996000,183000,253,"BK",1,1
996000,184000,247,"BK",1,NA
996000,185000,243,"BK",0,NA
996000,186000,239,"BK",1,NA
996000,187000,235,"BK",0,1
996000,188000,443,"BK",1,1
996000,189000,440,"BK",1,NA
996000,190000,435,"BK",1,1
996000,191000,431,"BK",1,0
996000,192000,394,"BK",1,1
996000,193000,386,"BK",0,NA
996000,194000,387,"BK",1,1
996000,195000,473,"BK",1,NA
996000,196000,472,"BK",1,NA
996000,197000,464,"BK",1,0
996000,198000,506,"BK",1,NA
996000,199000,499,"BK",1,0
996000,2e+05,493,"BK",1,0
996000,201000,489,"BK",0,NA
996000,202000,486,"BK",0,1
996000,203000,483,"BK",0,NA
996000,204000,529,"BK",1,NA
996000,205000,525,"BK",1,0
996000,206000,521,"BK",1,NA
996000,207000,512,"BK",1,0
996000,208000,510,"BK",0,NA
996000,209000,3501,"QN",NA,NA
996000,210000,3504,"QN",1,0
996000,211000,3505,"QN",0,NA
996000,212000,3506,"QN",NA,NA
996000,214000,3205,"MN",NA,NA
996000,215000,3202,"MN",NA,NA
996000,216000,3236,"MN",1,0
996000,217000,3237,"MN",1,NA
996000,218000,3233,"MN",0,0
996000,219000,3230,"MN",1,1
996000,220000,3231,"MN",1,NA
996000,221000,3226,"MN",1,0
996000,222000,3227,"MN",1,NA
996000,223000,3246,"MN",0,NA
996000,224000,3248,"MN",0,NA
996000,225000,3249,"MN",1,1
996000,226000,3251,"MN",NA,NA
996000,231000,3340,"MN",0,NA
996000,232000,3341,"MN",1,NA
996000,233000,3347,"MN",0,NA
996000,234000,3373,"MN",0,NA
996000,235000,3349,"MN",0,NA
996000,236000,3382,"MN",1,NA
996000,237000,3385,"MN",0,NA
996000,238000,3392,"MN",0,NA
996000,239000,3393,"MN",1,NA
996000,240000,3416,"MN",NA,NA
997000,149000,1768,"BK",1,0
997000,150000,1766,"BK",1,NA
997000,151000,1764,"BK",1,1
997000,152000,1765,"BK",1,0
997000,153000,1514,"BK",1,NA
997000,154000,1503,"BK",1,0
997000,155000,1497,"BK",1,1
997000,156000,1489,"BK",1,NA
997000,157000,1483,"BK",1,NA
997000,158000,1472,"BK",1,0
997000,159000,1353,"BK",1,NA
997000,160000,1347,"BK",1,NA
997000,161000,1342,"BK",1,1
997000,162000,1336,"BK",1,NA
997000,163000,1334,"BK",1,1
997000,164000,1331,"BK",1,1
997000,165000,1329,"BK",1,NA
997000,166000,1532,"BK",1,1
997000,167000,1528,"BK",NA,1
997000,168000,1524,"BK",1,1
997000,169000,1521,"BK",0,0
997000,170000,994,"BK",1,NA
997000,171000,990,"BK",1,NA
997000,172000,987,"BK",1,1
997000,173000,982,"BK",1,1
997000,174000,972,"BK",1,0
997000,175000,967,"BK",1,1
997000,176000,963,"BK",1,NA
997000,177000,962,"BK",1,NA
997000,178000,949,"BK",1,NA
997000,179000,947,"BK",1,0
997000,180000,291,"BK",1,0
997000,181000,285,"BK",1,NA
997000,182000,279,"BK",1,1
997000,183000,275,"BK",1,NA
997000,184000,267,"BK",0,1
997000,185000,263,"BK",1,NA
997000,186000,237,"BK",0,NA
997000,187000,236,"BK",1,NA
997000,188000,413,"BK",1,NA
997000,189000,409,"BK",1,0
997000,190000,405,"BK",1,1
997000,191000,401,"BK",0,NA
997000,192000,393,"BK",1,NA
997000,193000,388,"BK",1,0
997000,194000,389,"BK",1,NA
997000,195000,475,"BK",1,NA
997000,196000,474,"BK",NA,0
997000,197000,466,"BK",1,0
997000,198000,504,"BK",1,NA
997000,199000,495,"BK",0,0
997000,2e+05,490,"BK",1,0
997000,201000,487,"BK",1,NA
997000,202000,485,"BK",0,NA
997000,203000,484,"BK",NA,1
997000,204000,530,"BK",0,1
997000,205000,526,"BK",1,1
997000,206000,522,"BK",1,NA
997000,207000,513,"BK",1,1
997000,208000,511,"BK",0,NA
997000,209000,3510,"QN",0,NA
997000,210000,3509,"QN",1,0
997000,211000,3507,"QN",1,NA
997000,212000,3508,"QN",0,NA
997000,213000,3611,"QN",NA,NA
997000,214000,3210,"MN",NA,NA
997000,215000,3207,"MN",NA,NA
997000,216000,3209,"MN",NA,NA
997000,217000,3240,"MN",NA,NA
997000,218000,3238,"MN",NA,NA
997000,219000,3234,"MN",1,0
997000,220000,3235,"MN",1,1
997000,221000,3232,"MN",1,1
997000,222000,3253,"MN",1,1
997000,223000,3254,"MN",1,NA
997000,224000,3255,"MN",1,0
997000,225000,3250,"MN",0,NA
997000,226000,3252,"MN",0,0
997000,227000,3274,"MN",0,NA
997000,228000,3276,"MN",0,NA
997000,230000,3337,"MN",0,0
997000,231000,3336,"MN",0,1
997000,232000,3338,"MN",0,0
997000,233000,3368,"MN",0,0
997000,234000,3369,"MN",1,0
997000,235000,3374,"MN",1,NA
997000,236000,3375,"MN",0,0
997000,237000,3383,"MN",0,NA
997000,238000,3386,"MN",0,NA
997000,239000,3387,"MN",0,NA
997000,240000,3413,"MN",1,1
997000,241000,3417,"MN",0,NA
998000,149000,1773,"BK",1,1
998000,150000,1770,"BK",1,0
998000,151000,1769,"BK",1,NA
998000,152000,1785,"BK",1,NA
998000,153000,1515,"BK",1,1
998000,154000,1504,"BK",1,1
998000,155000,1498,"BK",1,0
998000,156000,1490,"BK",1,1
998000,157000,1484,"BK",1,1
998000,158000,1478,"BK",1,1
998000,159000,1354,"BK",1,1
998000,160000,1348,"BK",1,1
998000,161000,1343,"BK",1,1
998000,162000,1338,"BK",1,1
998000,163000,1337,"BK",1,1
998000,164000,1545,"BK",1,1
998000,165000,1541,"BK",1,1
998000,166000,1537,"BK",1,1
998000,167000,1533,"BK",1,1
998000,168000,1525,"BK",1,1
998000,169000,1522,"BK",1,1
998000,170000,995,"BK",1,NA
998000,171000,991,"BK",1,1
998000,172000,988,"BK",1,NA
998000,173000,983,"BK",1,1
998000,174000,924,"BK",1,NA
998000,175000,921,"BK",1,1
998000,176000,915,"BK",0,NA
998000,177000,910,"BK",1,0
998000,178000,905,"BK",0,NA
998000,179000,900,"BK",1,0
998000,180000,292,"BK",1,NA
998000,181000,286,"BK",1,NA
998000,182000,280,"BK",0,NA
998000,183000,272,"BK",1,0
998000,184000,268,"BK",1,0
998000,185000,264,"BK",0,NA
998000,186000,257,"BK",1,NA
998000,187000,417,"BK",0,NA
998000,188000,414,"BK",1,NA
998000,189000,410,"BK",0,NA
998000,190000,406,"BK",1,NA
998000,191000,402,"BK",0,0
998000,192000,398,"BK",1,1
998000,193000,395,"BK",0,NA
998000,194000,390,"BK",NA,NA
998000,195000,478,"BK",0,1
998000,196000,476,"BK",1,1
998000,197000,477,"BK",0,NA
998000,198000,503,"BK",0,NA
998000,199000,500,"BK",0,0
998000,2e+05,491,"BK",0,NA
998000,201000,551,"BK",1,NA
998000,202000,544,"BK",1,NA
998000,203000,539,"BK",1,1
998000,204000,534,"BK",0,1
998000,205000,527,"BK",0,0
998000,206000,523,"BK",0,0
998000,207000,516,"BK",NA,NA
